preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Standardize (z-score),Rank transform (TSP-style),Gradient Boosting,5.289385,True,False,True,False,0.6612903225806451,0.625,0.7625000000000001,0.75,0.5,
Standardize (z-score),Rank transform (TSP-style),Hist Gradient Boosting,2.603751,True,False,True,False,0.8387096774193549,0.8238636363636364,0.8494318181818182,0.875,0.7727272727272727,
Standardize (z-score),Rank transform (TSP-style),Logistic Regression,0.197946,True,False,True,False,0.8064516129032258,0.7886363636363636,0.8681818181818182,0.85,0.7272727272727273,
Standardize (z-score),Rank transform (TSP-style),SVM (linear),0.261681,True,False,True,False,0.7903225806451613,0.7761363636363636,0.821590909090909,0.825,0.7272727272727273,
Standardize (z-score),Rank transform (TSP-style),SVM (RBF),0.275137,True,False,True,False,0.8548387096774194,0.8465909090909092,0.8727272727272728,0.875,0.8181818181818182,
Standardize (z-score),Rank transform (TSP-style),Decision Tree,0.212531,True,False,True,False,0.6935483870967742,0.65,0.65,0.8,0.5,
Standardize (z-score),Rank transform (TSP-style),Naive Bayes,0.149886,True,False,True,False,0.8225806451612904,0.8113636363636363,0.8204545454545455,0.85,0.7727272727272727,
Standardize (z-score),Rank transform (TSP-style),k-NN,0.150072,True,False,True,False,0.8548387096774194,0.8465909090909092,0.8613636363636363,0.875,0.8181818181818182,
Standardize (z-score),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),3.099241,True,False,True,False,0.7419354838709677,0.7488636363636363,0.8789772727272728,0.725,0.7727272727272727,
Standardize (z-score),Rank transform (TSP-style),Nearest Shrunken Centroid,0.142516,True,False,True,False,0.8387096774193549,0.8340909090909091,0.8380681818181818,0.85,0.8181818181818182,
Standardize (z-score),Select best 500 genes,Random Forest,4.438487,True,False,True,False,0.8548387096774194,0.8465909090909092,0.897159090909091,0.875,0.8181818181818182,
Standardize (z-score),Select best 500 genes,Gradient Boosting,1.786519,True,False,True,False,0.7580645161290323,0.7306818181818182,0.8261363636363637,0.825,0.6363636363636364,
Standardize (z-score),Select best 500 genes,Hist Gradient Boosting,0.730358,True,False,True,False,0.7580645161290323,0.7204545454545455,0.8017045454545456,0.85,0.5909090909090909,
Standardize (z-score),Select best 500 genes,Logistic Regression,0.084785,True,False,True,False,0.8225806451612904,0.7909090909090909,0.8659090909090909,0.9,0.6818181818181818,
