preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Variance filter + standardize,None (identity),K-TSP (Top-Scoring Pairs),3.477997,True,False,True,False,0.7159090909090909,0.7089473684210527,0.7757894736842106,0.6578947368421053,0.76,
Variance filter + standardize,None (identity),Nearest Shrunken Centroid,0.245567,True,False,True,False,0.7840909090909091,0.7752631578947369,0.8552631578947368,0.7105263157894737,0.84,
Variance filter + standardize,PCA (50 components),Random Forest,5.500766,True,False,True,False,0.7045454545454546,0.6799999999999999,0.7586842105263158,0.5,0.86,
Variance filter + standardize,PCA (50 components),Gradient Boosting,1.57753,True,False,True,False,0.7045454545454546,0.6894736842105263,0.7631578947368421,0.5789473684210527,0.8,
Variance filter + standardize,PCA (50 components),Hist Gradient Boosting,1.161099,True,False,True,False,0.7159090909090909,0.7121052631578948,0.7863157894736842,0.6842105263157895,0.74,
Variance filter + standardize,PCA (50 components),Logistic Regression,1.026234,True,False,True,False,0.8068181818181818,0.7921052631578948,0.8731578947368421,0.6842105263157895,0.9,
Variance filter + standardize,PCA (50 components),SVM (linear),1.078778,True,False,True,False,0.7954545454545454,0.7789473684210526,0.861578947368421,0.6578947368421053,0.9,
Variance filter + standardize,PCA (50 components),SVM (RBF),1.038755,True,False,True,False,0.7727272727272727,0.7621052631578947,0.8342105263157895,0.6842105263157895,0.84,
Variance filter + standardize,PCA (50 components),Decision Tree,0.940991,True,False,True,False,0.7272727272727273,0.7126315789473684,0.7126315789473684,0.6052631578947368,0.82,
Variance filter + standardize,PCA (50 components),Naive Bayes,0.944612,True,False,True,False,0.7045454545454546,0.7052631578947368,0.7494736842105263,0.7105263157894737,0.7,
Variance filter + standardize,PCA (50 components),k-NN,0.963053,True,False,True,False,0.6704545454545454,0.6626315789473685,0.7073684210526315,0.6052631578947368,0.72,
Variance filter + standardize,PCA (50 components),K-TSP (Top-Scoring Pairs),1.013485,True,False,True,False,0.7045454545454546,0.7210526315789474,0.7650000000000001,0.8421052631578947,0.6,
Variance filter + standardize,PCA (50 components),Nearest Shrunken Centroid,0.933404,True,False,True,False,0.7613636363636364,0.7615789473684211,0.8310526315789474,0.7631578947368421,0.76,
Variance filter + standardize,Class-conditional PCA,Random Forest,5.362535,True,False,True,False,0.7272727272727273,0.7031578947368421,0.7797368421052631,0.5263157894736842,0.88,
Variance filter + standardize,Class-conditional PCA,Gradient Boosting,1.294298,True,False,True,False,0.75,0.7231578947368421,0.7378947368421053,0.5263157894736842,0.92,
Variance filter + standardize,Class-conditional PCA,Hist Gradient Boosting,0.943759,True,False,True,False,0.6477272727272727,0.6489473684210527,0.6784210526315789,0.6578947368421053,0.64,
Variance filter + standardize,Class-conditional PCA,Logistic Regression,0.810711,True,False,True,False,0.7045454545454546,0.6894736842105263,0.7252631578947368,0.5789473684210527,0.8,
Variance filter + standardize,Class-conditional PCA,SVM (linear),2.338398,True,False,False,True,0.6704545454545454,0.65,0.2826315789473684,0.5,0.8,
Variance filter + standardize,Class-conditional PCA,SVM (RBF),0.820648,True,False,True,False,0.625,0.5815789473684211,0.7610526315789474,0.2631578947368421,0.9,
Variance filter + standardize,Class-conditional PCA,Decision Tree,0.711853,True,False,True,False,0.6477272727272727,0.63,0.6300000000000001,0.5,0.76,
Variance filter + standardize,Class-conditional PCA,Naive Bayes,0.723625,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8031578947368421,0.6052631578947368,0.88,
Variance filter + standardize,Class-conditional PCA,k-NN,0.718578,True,False,True,False,0.6590909090909091,0.6178947368421053,0.6952631578947368,0.3157894736842105,0.92,
Variance filter + standardize,Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.759595,True,False,True,False,0.75,0.7515789473684211,0.8110526315789474,0.7631578947368421,0.74,
Variance filter + standardize,Class-conditional PCA,Nearest Shrunken Centroid,0.708685,True,False,True,False,0.7386363636363636,0.7447368421052631,0.8042105263157894,0.7894736842105263,0.7,
Variance filter + standardize,Rank transform (TSP-style),Random Forest,5.400991,True,False,True,False,0.75,0.7294736842105263,0.8360526315789474,0.5789473684210527,0.88,
Variance filter + standardize,Rank transform (TSP-style),Gradient Boosting,59.281298,True,False,True,False,0.7272727272727273,0.7221052631578948,0.7494736842105264,0.6842105263157895,0.76,
Variance filter + standardize,Rank transform (TSP-style),Hist Gradient Boosting,35.671506,True,False,True,False,0.75,0.7452631578947368,0.856842105263158,0.7105263157894737,0.78,
Variance filter + standardize,Rank transform (TSP-style),Logistic Regression,1.366096,True,False,True,False,0.75,0.7294736842105263,0.8394736842105264,0.5789473684210527,0.88,
Variance filter + standardize,Rank transform (TSP-style),SVM (linear),2.031466,True,False,True,False,0.7613636363636364,0.7489473684210526,0.8436842105263157,0.6578947368421053,0.84,
Variance filter + standardize,Rank transform (TSP-style),SVM (RBF),2.155063,True,False,True,False,0.7840909090909091,0.7689473684210526,0.8436842105263158,0.6578947368421053,0.88,
Variance filter + standardize,Rank transform (TSP-style),Decision Tree,1.833199,True,False,True,False,0.6590909090909091,0.64,0.64,0.5,0.78,
Variance filter + standardize,Rank transform (TSP-style),Naive Bayes,1.081489,True,False,True,False,0.7840909090909091,0.7815789473684212,0.8073684210526315,0.7631578947368421,0.8,
Variance filter + standardize,Rank transform (TSP-style),k-NN,1.062368,True,False,True,False,0.7159090909090909,0.7121052631578948,0.7957894736842105,0.6842105263157895,0.74,
Variance filter + standardize,Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),4.312367,True,False,True,False,0.6931818181818182,0.7078947368421052,0.7826315789473685,0.8157894736842105,0.6,
Variance filter + standardize,Rank transform (TSP-style),Nearest Shrunken Centroid,1.051098,True,False,True,False,0.7840909090909091,0.7815789473684212,0.781578947368421,0.7631578947368421,0.8,
Variance filter + standardize,Select best 500 genes,Random Forest,4.841487,True,False,True,False,0.8181818181818182,0.8084210526315789,0.846842105263158,0.7368421052631579,0.88,
Variance filter + standardize,Select best 500 genes,Gradient Boosting,2.998235,True,False,True,False,0.625,0.6068421052631578,0.6576315789473683,0.47368421052631576,0.74,
Variance filter + standardize,Select best 500 genes,Hist Gradient Boosting,1.23294,True,False,True,False,0.7613636363636364,0.7521052631578947,0.8105263157894738,0.6842105263157895,0.82,
Variance filter + standardize,Select best 500 genes,Logistic Regression,0.403241,True,False,True,False,0.7840909090909091,0.7721052631578947,0.8568421052631578,0.6842105263157895,0.86,
Variance filter + standardize,Select best 500 genes,SVM (linear),0.409955,True,False,True,False,0.7954545454545454,0.7884210526315789,0.8373684210526315,0.7368421052631579,0.84,
Variance filter + standardize,Select best 500 genes,SVM (RBF),0.409738,True,False,True,False,0.7840909090909091,0.7721052631578947,0.87,0.6842105263157895,0.86,
Variance filter + standardize,Select best 500 genes,Decision Tree,0.347209,True,False,True,False,0.5568181818181818,0.5436842105263158,0.5436842105263159,0.4473684210526316,0.64,
Variance filter + standardize,Select best 500 genes,Naive Bayes,0.307544,True,False,True,False,0.7386363636363636,0.7415789473684211,0.7857894736842105,0.7631578947368421,0.72,
Variance filter + standardize,Select best 500 genes,k-NN,0.308858,True,False,True,False,0.7727272727272727,0.7589473684210526,0.8221052631578948,0.6578947368421053,0.86,
Variance filter + standardize,Select best 500 genes,K-TSP (Top-Scoring Pairs),3.572316,True,False,True,False,0.8068181818181818,0.8078947368421052,0.8447368421052631,0.8157894736842105,0.8,
Variance filter + standardize,Select best 500 genes,Nearest Shrunken Centroid,0.298559,True,False,True,False,0.7840909090909091,0.7752631578947369,0.8342105263157894,0.7105263157894737,0.84,
Log2 + standardize,None (identity),Random Forest,4.494559,True,False,True,False,0.75,0.7326315789473684,0.8536842105263158,0.6052631578947368,0.86,
Log2 + standardize,None (identity),Gradient Boosting,57.727596,True,False,True,False,0.6590909090909091,0.6526315789473685,0.6694736842105263,0.6052631578947368,0.7,
Log2 + standardize,None (identity),Hist Gradient Boosting,34.116982,True,False,True,False,0.7386363636363636,0.7289473684210527,0.7899999999999999,0.6578947368421053,0.8,
Log2 + standardize,None (identity),Logistic Regression,0.417596,True,False,True,False,0.7386363636363636,0.7194736842105263,0.8405263157894736,0.5789473684210527,0.86,
Log2 + standardize,None (identity),SVM (linear),1.140032,True,False,True,False,0.7272727272727273,0.7094736842105263,0.8389473684210527,0.5789473684210527,0.84,
Log2 + standardize,None (identity),SVM (RBF),1.360273,True,False,True,False,0.7727272727272727,0.7557894736842106,0.8478947368421053,0.631578947368421,0.88,
Log2 + standardize,None (identity),Decision Tree,0.958119,True,False,True,False,0.6704545454545454,0.6721052631578948,0.6721052631578947,0.6842105263157895,0.66,
Log2 + standardize,None (identity),Naive Bayes,0.211127,True,False,True,False,0.7613636363636364,0.7584210526315789,0.7755263157894736,0.7368421052631579,0.78,
Log2 + standardize,None (identity),k-NN,0.196499,True,False,True,False,0.7272727272727273,0.7063157894736842,0.7510526315789474,0.5526315789473685,0.86,
Log2 + standardize,None (identity),K-TSP (Top-Scoring Pairs),3.451411,True,False,True,False,0.7159090909090909,0.7310526315789474,0.8323684210526315,0.8421052631578947,0.62,
Log2 + standardize,None (identity),Nearest Shrunken Centroid,0.177337,True,False,True,False,0.7727272727272727,0.7684210526315789,0.8363157894736842,0.7368421052631579,0.8,
Log2 + standardize,PCA (50 components),Random Forest,5.376619,True,False,True,False,0.7159090909090909,0.6773684210526316,0.7839473684210526,0.39473684210526316,0.96,
Log2 + standardize,PCA (50 components),Gradient Boosting,1.571493,True,False,True,False,0.7045454545454546,0.6863157894736842,0.7942105263157895,0.5526315789473685,0.82,
Log2 + standardize,PCA (50 components),Hist Gradient Boosting,1.165983,True,False,True,False,0.7272727272727273,0.7157894736842105,0.7778947368421053,0.631578947368421,0.8,
Log2 + standardize,PCA (50 components),Logistic Regression,0.963936,True,False,True,False,0.7840909090909091,0.7657894736842106,0.8373684210526315,0.631578947368421,0.9,
Log2 + standardize,PCA (50 components),SVM (linear),1.009722,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8278947368421052,0.6052631578947368,0.88,
Log2 + standardize,PCA (50 components),SVM (RBF),1.006201,True,False,True,False,0.7727272727272727,0.7557894736842106,0.8405263157894737,0.631578947368421,0.88,
Log2 + standardize,PCA (50 components),Decision Tree,0.922167,True,False,True,False,0.7045454545454546,0.6926315789473685,0.6926315789473684,0.6052631578947368,0.78,
Log2 + standardize,PCA (50 components),Naive Bayes,0.917852,True,False,True,False,0.6590909090909091,0.6305263157894736,0.7347368421052631,0.42105263157894735,0.84,
Log2 + standardize,PCA (50 components),k-NN,0.907974,True,False,True,False,0.7840909090909091,0.7657894736842106,0.776578947368421,0.631578947368421,0.9,
Log2 + standardize,PCA (50 components),K-TSP (Top-Scoring Pairs),0.998622,True,False,True,False,0.7272727272727273,0.7410526315789474,0.7410526315789474,0.8421052631578947,0.64,
Log2 + standardize,PCA (50 components),Nearest Shrunken Centroid,0.93117,True,False,True,False,0.7613636363636364,0.7647368421052632,0.828421052631579,0.7894736842105263,0.74,
Log2 + standardize,Class-conditional PCA,Random Forest,5.135568,True,False,True,False,0.5909090909090909,0.5452631578947369,0.7226315789473684,0.21052631578947367,0.88,
Log2 + standardize,Class-conditional PCA,Gradient Boosting,1.223641,True,False,True,True,0.5,0.4747368421052632,0.5071052631578947,0.2894736842105263,0.66,
Log2 + standardize,Class-conditional PCA,Hist Gradient Boosting,0.877076,True,False,True,False,0.5,0.5189473684210526,0.5573684210526316,0.6578947368421053,0.38,
Log2 + standardize,Class-conditional PCA,Logistic Regression,0.721907,True,False,True,False,0.75,0.7389473684210526,0.7531578947368421,0.6578947368421053,0.82,
Log2 + standardize,Class-conditional PCA,SVM (linear),2.390325,True,False,False,True,0.7386363636363636,0.7289473684210527,0.29736842105263156,0.6578947368421053,0.8,
Log2 + standardize,Class-conditional PCA,SVM (RBF),0.745426,True,False,True,False,0.6477272727272727,0.601578947368421,0.77,0.2631578947368421,0.94,
Log2 + standardize,Class-conditional PCA,Decision Tree,0.653675,True,False,True,True,0.5113636363636364,0.48789473684210527,0.4878947368421052,0.3157894736842105,0.66,
Log2 + standardize,Class-conditional PCA,Naive Bayes,0.641957,True,False,True,False,0.6931818181818182,0.6636842105263158,0.7342105263157895,0.4473684210526316,0.88,
Log2 + standardize,Class-conditional PCA,k-NN,0.67389,True,False,True,False,0.6818181818181818,0.6378947368421053,0.6994736842105262,0.3157894736842105,0.96,
Log2 + standardize,Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.69913,True,False,True,False,0.7613636363636364,0.7615789473684211,0.7892105263157895,0.7631578947368421,0.76,
Log2 + standardize,Class-conditional PCA,Nearest Shrunken Centroid,0.633282,True,False,True,False,0.7386363636363636,0.7447368421052631,0.8063157894736842,0.7894736842105263,0.7,
Log2 + standardize,Rank transform (TSP-style),Random Forest,5.256782,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8289473684210527,0.6052631578947368,0.88,
Log2 + standardize,Rank transform (TSP-style),Gradient Boosting,57.14318,True,False,True,False,0.7045454545454546,0.6863157894736842,0.7378947368421054,0.5526315789473685,0.82,
Log2 + standardize,Rank transform (TSP-style),Hist Gradient Boosting,36.59834,True,False,True,False,0.75,0.7484210526315789,0.8226315789473683,0.7368421052631579,0.76,
Log2 + standardize,Rank transform (TSP-style),Logistic Regression,1.246336,True,False,True,False,0.7386363636363636,0.7194736842105263,0.8389473684210527,0.5789473684210527,0.86,
Log2 + standardize,Rank transform (TSP-style),SVM (linear),1.956112,True,False,True,False,0.7613636363636364,0.7489473684210526,0.8468421052631578,0.6578947368421053,0.84,
Log2 + standardize,Rank transform (TSP-style),SVM (RBF),2.124206,True,False,True,False,0.7840909090909091,0.7689473684210526,0.8410526315789474,0.6578947368421053,0.88,
Log2 + standardize,Rank transform (TSP-style),Decision Tree,1.691871,True,False,True,False,0.6931818181818182,0.6763157894736842,0.6763157894736844,0.5526315789473685,0.8,
Log2 + standardize,Rank transform (TSP-style),Naive Bayes,1.001636,True,False,True,False,0.7840909090909091,0.7815789473684212,0.8036842105263158,0.7631578947368421,0.8,
Log2 + standardize,Rank transform (TSP-style),k-NN,0.948257,True,False,True,False,0.7386363636363636,0.7384210526315789,0.8128947368421053,0.7368421052631579,0.74,
Log2 + standardize,Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),4.227514,True,False,True,False,0.5568181818181818,0.5689473684210526,0.651578947368421,0.6578947368421053,0.48,
Log2 + standardize,Rank transform (TSP-style),Nearest Shrunken Centroid,0.941452,True,False,True,False,0.7840909090909091,0.7815789473684212,0.781578947368421,0.7631578947368421,0.8,
Log2 + standardize,Select best 500 genes,Random Forest,4.736939,True,False,True,False,0.7954545454545454,0.7852631578947369,0.8534210526315789,0.7105263157894737,0.86,
Log2 + standardize,Select best 500 genes,Gradient Boosting,2.999596,True,False,True,False,0.6818181818181818,0.6726315789473685,0.7065789473684211,0.6052631578947368,0.74,
Log2 + standardize,Select best 500 genes,Hist Gradient Boosting,1.213968,True,False,True,False,0.7386363636363636,0.7321052631578948,0.791578947368421,0.6842105263157895,0.78,
Log2 + standardize,Select best 500 genes,Logistic Regression,0.395309,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8410526315789473,0.6052631578947368,0.88,
Log2 + standardize,Select best 500 genes,SVM (linear),0.347852,True,False,True,False,0.7613636363636364,0.7457894736842106,0.8242105263157894,0.631578947368421,0.86,
Log2 + standardize,Select best 500 genes,SVM (RBF),0.356556,True,False,True,False,0.7840909090909091,0.7721052631578947,0.8473684210526315,0.6842105263157895,0.86,
Log2 + standardize,Select best 500 genes,Decision Tree,0.281145,True,False,True,False,0.6704545454545454,0.6626315789473685,0.6626315789473685,0.6052631578947368,0.72,
Log2 + standardize,Select best 500 genes,Naive Bayes,0.252532,True,False,True,False,0.7613636363636364,0.7584210526315789,0.8078947368421053,0.7368421052631579,0.78,
Log2 + standardize,Select best 500 genes,k-NN,0.253619,True,False,True,False,0.7840909090909091,0.7752631578947369,0.8197368421052631,0.7105263157894737,0.84,
Log2 + standardize,Select best 500 genes,K-TSP (Top-Scoring Pairs),3.513313,True,False,True,False,0.7840909090909091,0.7878947368421052,0.8489473684210527,0.8157894736842105,0.76,
Log2 + standardize,Select best 500 genes,Nearest Shrunken Centroid,0.257975,True,False,True,False,0.7727272727272727,0.7684210526315789,0.8257894736842104,0.7368421052631579,0.8,
