preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
None (identity),PCA (50 components),Gradient Boosting,0.837565,True,False,True,False,0.8441558441558441,0.7372958257713249,0.7595281306715064,0.5263157894736842,0.9482758620689655,
None (identity),PCA (50 components),Hist Gradient Boosting,0.513934,True,False,True,False,0.935064935064935,0.9038112522686026,0.9754990925589837,0.8421052631578947,0.9655172413793104,
None (identity),PCA (50 components),Logistic Regression,0.347239,True,False,True,False,0.8311688311688312,0.8879310344827587,0.9764065335753176,1.0,0.7758620689655172,
None (identity),PCA (50 components),SVM (linear),0.407879,True,False,True,False,0.935064935064935,0.9215063520871143,0.9818511796733211,0.8947368421052632,0.9482758620689655,
None (identity),PCA (50 components),SVM (RBF),0.402174,True,False,True,False,0.9090909090909091,0.8865698729582576,0.9773139745916515,0.8421052631578947,0.9310344827586207,
None (identity),PCA (50 components),Decision Tree,0.321047,True,False,True,False,0.8441558441558441,0.7372958257713249,0.7372958257713248,0.5263157894736842,0.9482758620689655,
None (identity),PCA (50 components),Naive Bayes,0.317672,True,False,True,False,0.7792207792207793,0.8003629764065335,0.8874773139745916,0.8421052631578947,0.7586206896551724,
None (identity),PCA (50 components),k-NN,0.321944,True,False,True,False,0.8831168831168831,0.9224137931034483,0.9582577132486388,1.0,0.8448275862068966,
None (identity),PCA (50 components),K-TSP (Top-Scoring Pairs),0.394522,True,False,True,False,0.7272727272727273,0.8189655172413793,0.9782214156079855,1.0,0.6379310344827587,
None (identity),PCA (50 components),Nearest Shrunken Centroid,0.312578,True,False,True,False,0.7922077922077922,0.7912885662431942,0.8107985480943738,0.7894736842105263,0.7931034482758621,
None (identity),Class-conditional PCA,Random Forest,4.647544,True,False,True,False,0.8311688311688312,0.6578947368421053,0.9764065335753176,0.3157894736842105,1.0,
None (identity),Class-conditional PCA,Gradient Boosting,0.711772,True,False,True,False,0.8311688311688312,0.7109800362976406,0.8557168784029037,0.47368421052631576,0.9482758620689655,
None (identity),Class-conditional PCA,Hist Gradient Boosting,0.392838,True,False,True,False,0.7922077922077922,0.5966424682395643,0.7422867513611615,0.21052631578947367,0.9827586206896551,
None (identity),Class-conditional PCA,Logistic Regression,0.251813,True,False,True,False,0.935064935064935,0.9038112522686026,0.9936479128856625,0.8421052631578947,0.9655172413793104,
None (identity),Class-conditional PCA,SVM (linear),0.312871,True,False,True,False,0.922077922077922,0.8951905626134301,0.9509981851179673,0.8421052631578947,0.9482758620689655,
None (identity),Class-conditional PCA,SVM (RBF),0.312,True,False,True,False,0.8831168831168831,0.8516333938294012,0.9437386569872959,0.7894736842105263,0.9137931034482759,
None (identity),Class-conditional PCA,Decision Tree,0.225499,True,False,True,False,0.8441558441558441,0.7549909255898366,0.7549909255898366,0.5789473684210527,0.9310344827586207,
None (identity),Class-conditional PCA,Naive Bayes,0.224918,True,False,True,False,0.8441558441558441,0.8434664246823956,0.8965517241379309,0.8421052631578947,0.8448275862068966,
None (identity),Class-conditional PCA,k-NN,0.225426,True,False,True,False,0.8051948051948052,0.676043557168784,0.8656987295825771,0.42105263157894735,0.9310344827586207,
None (identity),Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.258523,True,False,True,False,0.8181818181818182,0.8439201451905627,0.925589836660617,0.8947368421052632,0.7931034482758621,
None (identity),Class-conditional PCA,Nearest Shrunken Centroid,0.217927,True,False,True,False,0.7142857142857143,0.7218693284936479,0.7218693284936478,0.7368421052631579,0.7068965517241379,
None (identity),Rank transform (TSP-style),Random Forest,4.923633,True,False,True,False,0.8961038961038961,0.807168784029038,0.9705081669691469,0.631578947368421,0.9827586206896551,
None (identity),Rank transform (TSP-style),Gradient Boosting,20.464883,True,False,True,False,0.9090909090909091,0.8511796733212341,0.9237749546279492,0.7368421052631579,0.9655172413793104,
None (identity),Rank transform (TSP-style),Hist Gradient Boosting,15.849345,True,False,True,False,0.922077922077922,0.8774954627949183,0.9800362976406534,0.7894736842105263,0.9655172413793104,
None (identity),Rank transform (TSP-style),Logistic Regression,0.674699,True,False,True,False,0.961038961038961,0.9387477313974592,0.9909255898366607,0.8947368421052632,0.9827586206896551,
None (identity),Rank transform (TSP-style),SVM (linear),0.842112,True,False,True,False,0.961038961038961,0.9387477313974592,0.9945553539019963,0.8947368421052632,0.9827586206896551,
None (identity),Rank transform (TSP-style),SVM (RBF),0.887183,True,False,True,False,0.961038961038961,0.9387477313974592,0.9936479128856623,0.8947368421052632,0.9827586206896551,
