preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Standardize (z-score),PCA (50 components),Decision Tree,0.315342,True,False,True,False,0.8194444444444444,0.7493617021276595,0.7493617021276596,0.52,0.9787234042553191,
Standardize (z-score),PCA (50 components),Naive Bayes,0.3124,True,False,True,False,0.8333333333333334,0.76,0.912340425531915,0.52,1.0,
Standardize (z-score),PCA (50 components),k-NN,0.317734,True,False,True,False,0.7638888888888888,0.6787234042553192,0.7965957446808509,0.4,0.9574468085106383,
Standardize (z-score),PCA (50 components),K-TSP (Top-Scoring Pairs),0.387588,True,False,True,False,0.75,0.7897872340425531,0.9259574468085107,0.92,0.6595744680851063,
Standardize (z-score),PCA (50 components),Nearest Shrunken Centroid,0.305752,True,False,True,False,0.8333333333333334,0.8255319148936171,0.9182978723404256,0.8,0.851063829787234,
Standardize (z-score),Class-conditional PCA,Random Forest,4.774873,True,False,True,False,0.7083333333333334,0.58,0.7391489361702128,0.16,1.0,
Standardize (z-score),Class-conditional PCA,Gradient Boosting,0.673283,True,False,True,True,0.625,0.4787234042553192,0.5425531914893618,0.0,0.9574468085106383,
Standardize (z-score),Class-conditional PCA,Hist Gradient Boosting,0.392157,True,False,True,False,0.6527777777777778,0.5655319148936171,0.6646808510638298,0.28,0.851063829787234,
Standardize (z-score),Class-conditional PCA,Logistic Regression,0.411196,True,False,True,False,0.7916666666666666,0.7280851063829787,0.8476595744680852,0.52,0.9361702127659575,
Standardize (z-score),Class-conditional PCA,SVM (linear),0.40304,True,False,True,False,0.7916666666666666,0.7280851063829787,0.1625531914893617,0.52,0.9361702127659575,
Standardize (z-score),Class-conditional PCA,SVM (RBF),0.329539,True,False,True,False,0.7083333333333334,0.6080851063829787,0.37787234042553197,0.28,0.9361702127659575,
Standardize (z-score),Class-conditional PCA,Decision Tree,0.241543,True,False,True,False,0.6805555555555556,0.5587234042553192,0.5587234042553191,0.16,0.9574468085106383,
Standardize (z-score),Class-conditional PCA,Naive Bayes,0.236234,True,False,True,False,0.7777777777777778,0.7174468085106382,0.8170212765957447,0.52,0.9148936170212766,
Standardize (z-score),Class-conditional PCA,k-NN,0.236041,True,False,True,False,0.6527777777777778,0.5280851063829788,0.568936170212766,0.12,0.9361702127659575,
Standardize (z-score),Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.280017,True,False,True,False,0.6944444444444444,0.7191489361702128,0.8170212765957447,0.8,0.6382978723404256,
Standardize (z-score),Class-conditional PCA,Nearest Shrunken Centroid,0.228151,True,False,True,False,0.7083333333333334,0.711063829787234,0.7259574468085107,0.72,0.7021276595744681,
Standardize (z-score),Rank transform (TSP-style),Random Forest,4.939059,True,False,True,False,0.9305555555555556,0.9,0.9957446808510638,0.8,1.0,
Standardize (z-score),Rank transform (TSP-style),Gradient Boosting,14.022148,True,False,True,False,0.8472222222222222,0.8361702127659575,0.8651063829787233,0.8,0.8723404255319149,
Standardize (z-score),Rank transform (TSP-style),Hist Gradient Boosting,12.980966,True,False,True,False,0.8888888888888888,0.8868085106382979,0.8212765957446808,0.88,0.8936170212765957,
Standardize (z-score),Rank transform (TSP-style),Logistic Regression,0.639538,True,False,True,False,0.9583333333333334,0.94,0.9974468085106383,0.88,1.0,
Standardize (z-score),Rank transform (TSP-style),SVM (linear),0.809494,True,False,True,False,0.9583333333333334,0.94,0.9957446808510638,0.88,1.0,
Standardize (z-score),Rank transform (TSP-style),SVM (RBF),0.908652,True,False,True,False,0.9166666666666666,0.88,0.982127659574468,0.76,1.0,
Standardize (z-score),Rank transform (TSP-style),Decision Tree,0.621551,True,False,True,False,0.7916666666666666,0.765531914893617,0.765531914893617,0.68,0.851063829787234,
Standardize (z-score),Rank transform (TSP-style),Naive Bayes,0.456411,True,False,True,False,0.9305555555555556,0.9093617021276595,0.9565957446808511,0.84,0.9787234042553191,
Standardize (z-score),Rank transform (TSP-style),k-NN,0.428305,True,False,True,False,0.7916666666666666,0.7561702127659575,0.8846808510638298,0.64,0.8723404255319149,
Standardize (z-score),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),3.428152,True,False,True,False,0.8333333333333334,0.8348936170212766,0.9034042553191488,0.84,0.8297872340425532,
Standardize (z-score),Rank transform (TSP-style),Nearest Shrunken Centroid,0.429034,True,False,True,False,0.8333333333333334,0.8255319148936171,0.8212765957446809,0.8,0.851063829787234,
Standardize (z-score),Select best 500 genes,Random Forest,4.505296,True,False,True,False,0.9861111111111112,0.98,0.9957446808510638,0.96,1.0,
Standardize (z-score),Select best 500 genes,Gradient Boosting,1.581425,True,False,True,False,0.8194444444444444,0.8242553191489361,0.8331914893617021,0.84,0.8085106382978723,
Standardize (z-score),Select best 500 genes,Hist Gradient Boosting,0.787889,True,False,True,False,0.9583333333333334,0.9587234042553192,0.9306382978723404,0.96,0.9574468085106383,
Standardize (z-score),Select best 500 genes,Logistic Regression,0.133935,True,False,True,False,0.9861111111111112,0.98,0.9948936170212767,0.96,1.0,
Standardize (z-score),Select best 500 genes,SVM (linear),0.209774,True,False,True,False,0.9861111111111112,0.98,0.9940425531914894,0.96,1.0,
Standardize (z-score),Select best 500 genes,SVM (RBF),0.213969,True,False,True,False,0.9583333333333334,0.9587234042553192,0.9770212765957447,0.96,0.9574468085106383,
Standardize (z-score),Select best 500 genes,Decision Tree,0.129799,True,False,True,False,0.8194444444444444,0.8148936170212766,0.8148936170212766,0.8,0.8297872340425532,
Standardize (z-score),Select best 500 genes,Naive Bayes,0.116297,True,False,True,False,0.9722222222222222,0.9693617021276595,0.9880851063829788,0.96,0.9787234042553191,
Standardize (z-score),Select best 500 genes,k-NN,0.121433,True,False,True,False,0.9444444444444444,0.9199999999999999,0.9787234042553191,0.84,1.0,
Standardize (z-score),Select best 500 genes,K-TSP (Top-Scoring Pairs),3.14263,True,False,True,False,0.9166666666666666,0.9361702127659575,0.9817021276595745,1.0,0.8723404255319149,
Standardize (z-score),Select best 500 genes,Nearest Shrunken Centroid,0.110278,True,False,True,False,0.9444444444444444,0.9293617021276596,0.9863829787234043,0.88,0.9787234042553191,
Robust standardize (median/IQR),None (identity),Random Forest,6.607132,True,False,True,False,0.9583333333333334,0.94,0.9948936170212767,0.88,1.0,
Robust standardize (median/IQR),None (identity),Gradient Boosting,18.79406,True,False,True,False,0.8055555555555556,0.8042553191489361,0.7987234042553192,0.8,0.8085106382978723,
Robust standardize (median/IQR),None (identity),Hist Gradient Boosting,14.916678,True,False,True,False,0.9583333333333334,0.9587234042553192,0.929787234042553,0.96,0.9574468085106383,
Robust standardize (median/IQR),None (identity),Logistic Regression,2.506147,True,False,True,False,0.9583333333333334,0.94,1.0,0.88,1.0,
Robust standardize (median/IQR),None (identity),SVM (linear),2.561138,True,False,True,False,0.9583333333333334,0.94,1.0,0.88,1.0,
Robust standardize (median/IQR),None (identity),SVM (RBF),2.659388,True,False,True,False,0.9305555555555556,0.9,0.9948936170212767,0.8,1.0,
Robust standardize (median/IQR),None (identity),Decision Tree,2.381623,True,False,True,False,0.7916666666666666,0.7936170212765958,0.7936170212765958,0.8,0.7872340425531915,
